Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue Id,Venue,Venue Latitude,Venue Longitude,Venue Category
Central Bay Street,43.6579524,-79.3873826,4ad4c061f964a52095f720e3,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Central Bay Street,43.6579524,-79.3873826,5a6b737b35f98359eed11974,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,52ce14b0498e50457ce11780,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
Central Bay Street,43.6579524,-79.3873826,55074b57498ef35eeeaafe29,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
Central Bay Street,43.6579524,-79.3873826,576d30ed498ef2e95e26e6d0,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,529fa9e111d2159d1f3caa0e,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
Central Bay Street,43.6579524,-79.3873826,4b8c0fa3f964a52085bb32e3,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
Central Bay Street,43.6579524,-79.3873826,5707027d498edd885aea5dce,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
Central Bay Street,43.6579524,-79.3873826,4b23d2b2f964a520795a24e3,Dollarama,43.66068,-79.38468,Discount Store
Central Bay Street,43.6579524,-79.3873826,4b758acdf964a520e0122ee3,Sambuca Grill,43.656109861046346,-79.39294644724129,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,4b117fa4f964a520df7d23e3,Toronto Vegetarian Association,43.655953,-79.392854,Office
Central Bay Street,43.6579524,-79.3873826,522e017f11d203fd9df25f43,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
Central Bay Street,43.6579524,-79.3873826,57c07e5f498ed3724a049dc1,Colaba Junction,43.66094,-79.385635,Indian Restaurant
Central Bay Street,43.6579524,-79.3873826,511b918be4b00262d6b926b6,Marshalls,43.659308,-79.3824621,Department Store
Central Bay Street,43.6579524,-79.3873826,4ae1296df964a5208c8521e3,Fran's,43.661255320138636,-79.38389304122866,Diner
Central Bay Street,43.6579524,-79.3873826,59bd8286b0405605d8d13ea6,Coco Fresh Tea & Juice,43.65865989038909,-79.38204032226336,Bubble Tea Shop
Central Bay Street,43.6579524,-79.3873826,574e261b498e1965822a01aa,Arctic Bites,43.65608524137075,-79.39291311374251,Ice Cream Shop
Central Bay Street,43.6579524,-79.3873826,4af1b6e5f964a5206be221e3,W Burger Bar,43.66133100835633,-79.3835570768382,Burger Joint
Central Bay Street,43.6579524,-79.3873826,523c961b11d2076f0e5dc8f4,Starbucks,43.659509,-79.382132,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,4b8bf257f964a520fcb332e3,freshii,43.66128623053018,-79.38396405932683,Salad Place
Central Bay Street,43.6579524,-79.3873826,4b6de84af964a520dc9a2ce3,Subway,43.65900641631697,-79.38475954225783,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,4e5cecc9fa76a4cf148bc565,Krispy Kreme Doughnut Cafe,43.65577205054815,-79.391993340322,Donut Shop
Central Bay Street,43.6579524,-79.3873826,4ba8f061f964a520e8fb39e3,Midi Bistro,43.65587131386703,-79.39209126452964,French Restaurant
Central Bay Street,43.6579524,-79.3873826,536eac35498ee72591577301,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,525ebec6498e33c5702cd7d3,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
Central Bay Street,43.6579524,-79.3873826,4d7b9170da568cfae33953ff,Subway,43.65946709895447,-79.38824850471555,Sandwich Place
Central Bay Street,43.6579524,-79.3873826,50a3dc33e4b07d69fbfe80ee,Bed Bath & Beyond,43.6596432,-79.3827044,Furniture / Home Store
Central Bay Street,43.6579524,-79.3873826,5750c05e498ed2dde680c9b7,Light Café 路燈咖啡,43.65607098189164,-79.39302058882892,Café
Central Bay Street,43.6579524,-79.3873826,59f25bd825ecca5f1cf24d0c,Omai,43.656006,-79.392494,Japanese Restaurant
Central Bay Street,43.6579524,-79.3873826,4af701d2f964a520c10422e3,Winners,43.6609971311074,-79.3835994601249,Department Store
Central Bay Street,43.6579524,-79.3873826,576d6f42cd10a37101171051,Starbucks,43.65952575859537,-79.39027029345037,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,4bd28d6ccaff95213e2ad3f0,Est West Cafe,43.65954133608129,-79.39063666861075,Salad Place
Central Bay Street,43.6579524,-79.3873826,5ab3d9f875a6ea3a7ddc4d2b,Thai Express,43.66163,-79.38734,Thai Restaurant
Central Bay Street,43.6579524,-79.3873826,4bec073a6295c9b6815c8808,Tim Hortons,43.659695,-79.388706,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,54fb2f8d498e724a96c14f91,Tosto,43.661198,-79.386414,Italian Restaurant
Central Bay Street,43.6579524,-79.3873826,4b9e7bbdf964a520e9e736e3,Second Cup,43.660721671691235,-79.38630837243234,Coffee Shop
Central Bay Street,43.6579524,-79.3873826,4ae1445df964a520d38521e3,Pumpernickel's @ MaRS,43.66011108672243,-79.3881935242235,Deli / Bodega
Central Bay Street,43.6579524,-79.3873826,552db032498e660b6506230c,Mo'Ramyun,43.65614757920083,-79.39228230349781,Korean Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c05ef964a520a6f620e3,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c062f964a520e5f720e3,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5aff06ca6e4650002cc6286b,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad69511f964a520e40721e3,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ea43642be7ba4918efc5afa,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4bd8cde92e6f0f47dcb20808,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4e31b74252b131dcebb08743,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5227bb01498e17bf485e6202,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5462ac56498e128ccafe8fea,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,50322b6ae4b09116a296568c,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,50ecb1fae4b0beb13294f0aa,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,54132b3b498ee9ca9332e189,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5b6c842bc36588002c80a934,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,50468014e4b01c18bb731df8,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5a3a846af62e0960e9364d11,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,509bb871e4b09c7ac93f6642,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b7ed424f964a5208a0230e3,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b6609b3f964a5200c102be3,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,53856fa411d2061fc84a3d0a,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c05ef964a5208ef620e3,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,59cd51c71b0ea516e9e7b3aa,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,559a8f5a498e31f945041245,Maman,43.64830873804684,-79.38225333898805,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5548cfb6498ec3e4bdfde59a,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5a5a59c5a423620ec1dafd41,Pi Co.,43.648651,-79.385874,Pizza Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4fccaa8fe4b05a98df3d9417,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b68aed1f964a520de862be3,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ae60299f964a52003a421e3,Starbucks,43.650751,-79.388047,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5b1a76586f0aa2002c5d9a0c,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4dcbf219d22d7ffe9d39197e,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,529612de11d2ab526191ccc9,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,59f784dd28122f14f9d5d63d,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5321f4d9e4b07946702e6e08,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c061f964a520a9f720e3,Burrito Boyz,43.6484455955513,-79.3879951787513,Burrito Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5578720f498ee3b165b1f32b,The Burger's Priest,43.64864328298093,-79.38753876719665,Fast Food Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,506db1a9e4b0a3f3b31412f0,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4afa1f33f964a520e91622e3,Fune Japanese Restaurant,43.64851365544565,-79.38645657820041,Japanese Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c05df964a52059f620e3,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,52ec621e498ec68fa15ee922,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b44bd18f964a520cafa25e3,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c062f964a520bbf720e3,Royal Alexandra Theatre,43.647255,-79.38753,Theater
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5057b3d1e4b0e54029a4acc8,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4adf85e1f964a5206e7b21e3,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,50e44770e4b0e03a48c0d8a8,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b114234f964a520637923e3,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b2a6eb8f964a52012a924e3,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,501ae947e4b0d11883b910a7,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4d2c55ea55a8b60c5004efc0,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c061f964a520b0f720e3,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,59603f86112c6c70931c9401,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5214e7c111d2a83379eae21f,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4bd0b30d41b9ef3b8fa0fae5,LUSH,43.653557,-79.3804,Cosmetics Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,514627d1e4b0dba1b85e9ba8,Dineen Coffee,43.650497,-79.378765,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c05ef964a520e2f620e3,Textile Museum of Canada,43.65439630500274,-79.38650010906946,Art Museum
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,50885719498ea7b5aab3a74c,GoodLife Fitness Toronto Bell Trinity Centre,43.653436,-79.382314,Gym
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b461f97f964a5202e1726e3,Freshii,43.649273084327184,-79.38374831204301,Salad Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,56df0683498e7d0423e91b5b,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4e91f9b546908c033fb57c50,Topshop,43.65225092432807,-79.3802210071282,Women's Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b50d070f964a5206d3327e3,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b6b4340f964a520c9fc2be3,Starbucks,43.646731,-79.383951,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4af72034f964a5202b0622e3,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,592c5bfb31fd147e47255fb3,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b059c24f964a520c2df22e3,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5227fd9d7e48b6c9c707f4fa,Astarté Fresh Yogurt Bar,43.647595917807365,-79.38641938975012,Café
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,597ae286b2958f7e52761fe8,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ac4e289f964a520699f20e3,Yuzu No Hana,43.6483011115534,-79.3883359381972,Sushi Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,57d0a3fb498e0fb29e892eed,Leña,43.651722,-79.379205,Latin American Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,573b65fb498e9bcba6b1089a,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c063f964a52020f820e3,First Canadian Place,43.64848212292913,-79.38244342803955,Building
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,52ce14b0498e50457ce11780,DoubleTree by Hilton,43.6546083,-79.3859415,Hotel
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b749e98f964a5202ce82de3,SEPHORA,43.653688,-79.38012,Cosmetics Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4d51d8d19d493704617bd139,Loft404 Inspired Gatherings,43.64785142504536,-79.38948982526453,Event Space
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad4c05ff964a520eff620e3,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ae7199ff964a52068a821e3,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,5632426a498e0433cad5aa04,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ee117150cd686aafce847f4,The Fifth & Terrace,43.649249809335,-79.38931975675418,Modern European Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4d2b615e342d6dcb2b8115cb,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4c8166f4d34ca143fc272280,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b40f62ef964a52050be25e3,Roots,43.65361341708363,-79.38024401664734,Clothing Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ea73a4df5b917316fb2fe5e,Cardio-Go,43.64701650155176,-79.38814275495332,Gym
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,54516134498e019be8e568fc,Ted Baker,43.65284284567131,-79.38032491863406,Clothing Store
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4bd5ba4c637ba593dcddf670,Bardi's Steak House,43.64622,-79.383074,Restaurant
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ec4256c722e7658977696c7,Prairie Girl Bakery,43.64833236397115,-79.38230492443054,Cupcake Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b0c001cf964a520853523e3,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,54360d40498ebb616b99a257,Momentos,43.64754799198248,-79.38891405541862,Nightclub
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4e186b29183880768f406e17,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4ad639a0f964a520d90521e3,Grace O'Malley's,43.64764566165518,-79.38857157360519,Pub
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,584b01b03873037c45bf0112,Forno Cultura,43.648532894220665,-79.38253494049307,Bakery
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,52fea9c4498e17cea2b55e68,Papyrus,43.64819540954937,-79.3813921854217,Gift Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4b69e163f964a520e1b92be3,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,506dd71be4b0a6dae803259a,Starbucks,43.646890531355616,-79.38187054975934,Coffee Shop
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,55a63131498e114c3c6d2cd5,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
"Richmond, Adelaide, King",43.65057120000001,-79.3845675,4bacf405f964a520881d3be3,Druxy's,43.648015481211395,-79.37990651776452,Deli / Bodega
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4bfaa3494a67c928d08528cf,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b642db1f964a520b7a22ae3,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,55a19437498eeea53fa58b54,BeaverTails,43.639736,-79.380068,Dessert Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4d07f8041657a35d19272ae7,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c05ef964a52094f620e3,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,5346c98a498ed612110d0f60,iQ Food Co,43.642851,-79.382081,Salad Place
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4bdb8c1cc79cc928a77583e9,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,53357710498e20817350cfb4,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4be46c832468c92887c1fe42,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b7199ebf964a52048502de3,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4caaabd8f47ea143763b8521,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,562922be498e2c6aad0e6091,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4e49413e81dc766f3e3d6312,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,57b22076498efeeeb93cfc47,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,5014414be4b05d9dc85cf8a1,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,515779bee4b0a9d4c8c9380d,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4cb87a334c60a093c04a39ca,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,54b9b9aa498e6f9349fd2125,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,59a988a27dc9e105c88b184b,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,57768fb1498ec8fca5cc0594,Boxcar Social,43.63831906511549,-79.38246311921247,Café
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,56201ed4498e7f700c462170,Miku,43.64137436,-79.37753063,Japanese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4c9fbdd77c096dcbfe43e1d1,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b55dfbff964a5200ef427e3,TELUS,43.64331243103257,-79.38099939294844,IT Services
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c05ff964a520edf620e3,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,545bef71498eddc2599b086a,SOCO Kitchen+Bar,43.64303873929366,-79.38380850724118,Bistro
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b155081f964a520b4b023e3,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,56cca056cd10f4e133df3253,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b0d7e5df964a520924923e3,PawsWay,43.63859915782706,-79.38499178154079,Event Space
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4f05da6f0e61b14c28b2e05f,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c062f964a520bff720e3,Fleck Dance Theater,43.638300366812686,-79.3804699399247,Dance Studio
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4b60d5b9f964a52071fc29e3,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,55561f8a498e2e5c866ac4c9,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,51cf6105498e99bf4fc45d1b,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c05ef964a520cbf620e3,Steam Whistle Brewing,43.641751628677554,-79.38708862583252,Brewery
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ff45283e4b0aeae9d3ae866,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c061f964a520adf720e3,Rogers Centre,43.64175329733295,-79.38714957057036,Baseball Stadium
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4c57636330d82d7f57d3d962,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,597b72811b0ea5223f9f77f7,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,5a53c6b0b0405614996330c6,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ad4c05ef964a52096f620e3,CN Tower,43.642535570189125,-79.38718187733883,Monument / Landmark
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4ae33054f964a520759121e3,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,5671984a498eb233dad6c790,Ray Bay,43.642323,-79.38593,Aquarium
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,567197e7498e8ca8c0fe5ea4,Dangerous Lagoon,43.64233,-79.385925,Aquarium
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4d0faed7d467236a7291bf4a,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,4e0f9e9e1838f62321d17b8d,Harbourfront Wavedecks,43.6389104293985,-79.38485064893273,Scenic Lookout
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999999,5c08474447f876002c736b68,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
